name,owner,stars,forks,language,created_at,updated_at,size_kb,watchers_count,open_issues,owner_type,owner_public_repos,owner_location,subscribers_count,last_year_commits,contributors,closed_issues,pull_requests
fission,fission,8669,788,Go,2016-08-19T03:43:56Z,2025-06-21T09:29:16Z,59934,8669,196,Organization,25,,150,115,166,154,14
lego,go-acme,8665,1070,Go,2015-06-08T00:36:41Z,2025-06-21T04:49:30Z,19756,8665,157,Organization,2,,95,199,394,154,21
raft,hashicorp,8643,1030,Go,2013-11-05T00:41:20Z,2025-06-21T04:55:49Z,2237,8643,45,Organization,919,"San Francisco, CA",414,32,110,14,13
server,screego,8619,622,Go,2020-07-16T18:46:51Z,2025-06-21T11:07:09Z,1364,8619,10,Organization,1,,102,25,16,15,0
httpx,projectdiscovery,8610,920,Go,2020-05-28T22:51:24Z,2025-06-21T20:00:50Z,10558,8610,43,Organization,116,,81,377,83,116,6
go-admin,GoAdminGroup,8609,1373,Go,2018-06-19T07:13:07Z,2025-06-20T07:04:58Z,52297,8609,227,Organization,16,Earth,137,30,43,5,17
watermill,ThreeDotsLabs,8565,440,Go,2018-11-08T21:01:09Z,2025-06-21T12:47:06Z,26709,8565,120,Organization,34,,84,79,63,42,27
goose,pressly,8561,583,Go,2016-02-25T20:39:37Z,2025-06-21T23:57:18Z,11812,8561,94,Organization,32,"Toronto, ON",60,72,122,61,20
origin,openshift,8551,4731,Go,2014-07-30T20:04:05Z,2025-06-21T22:21:51Z,1302855,8551,249,Organization,792,,464,1257,362,550,128
pprof,google,8532,625,Go,2016-01-29T01:52:07Z,2025-06-22T02:52:27Z,6494,8532,55,Organization,2777,United States of America,127,53,117,54,9
kubebuilder,kubernetes-sigs,8508,1560,Go,2018-03-14T21:26:14Z,2025-06-21T18:34:53Z,72459,8508,64,Organization,189,,93,918,390,422,16
go-cache,patrickmn,8507,890,Go,2012-01-02T13:07:13Z,2025-06-21T23:19:05Z,126,8507,74,User,34,New York City,118,0,7,1,32
up,akavel,8502,127,Go,2018-04-01T19:59:26Z,2025-06-20T06:05:17Z,856,8502,28,User,227,,97,0,5,0,8
reviewdog,reviewdog,8483,449,Go,2016-10-17T11:58:34Z,2025-06-21T22:09:39Z,5320,8483,140,Organization,52,,55,744,106,179,17
anteon,getanteon,8479,384,Go,2021-08-04T07:43:53Z,2025-06-19T19:27:30Z,6138,8479,16,Organization,14,United States of America,59,55,21,0,1
linuxkit,linuxkit,8460,1018,Go,2015-11-26T14:48:52Z,2025-06-21T05:31:44Z,63517,8460,357,Organization,11,,250,124,152,25,38
cow,cyfdecyf,8457,1616,Go,2012-08-25T16:11:40Z,2025-06-16T13:55:25Z,1451,8457,230,User,108,"Shanghai, China",407,0,15,0,19
autoscaler,kubernetes,8441,4129,Go,2017-04-12T00:03:40Z,2025-06-21T18:01:52Z,252469,8441,228,Organization,79,,138,1475,401,648,71
gh-dash,dlvhdr,8434,262,Go,2021-10-14T17:53:33Z,2025-06-21T21:38:01Z,28665,8434,71,User,45,"Tel Aviv, Israel",28,134,64,73,0
gorush,appleboy,8407,866,Go,2016-03-22T07:15:20Z,2025-06-21T23:42:07Z,5816,8407,59,User,588,"Hsinchu, Taiwan",190,56,53,11,8
confd,kelseyhightower,8397,1410,Go,2013-10-01T04:06:09Z,2025-06-19T16:23:24Z,18207,8397,179,User,195,Washington,246,0,91,1,39
connect,redpanda-data,8382,877,Go,2016-03-22T01:18:48Z,2025-06-20T19:26:36Z,36673,8382,532,Organization,114,San Francisco,119,1434,274,403,82
dns,miekg,8381,1165,Go,2010-08-03T21:56:23Z,2025-06-21T09:17:35Z,16423,8381,10,User,69,,178,40,232,57,5
mongo-go-driver,mongodb,8378,911,Go,2017-02-08T17:18:02Z,2025-06-21T07:21:28Z,45406,8378,13,Organization,278,United States of America,123,446,154,202,13
goconvey,smartystreets,8358,555,Go,2013-08-21T04:52:28Z,2025-06-18T02:19:19Z,4011,8358,167,Organization,17,"Utah, United States",159,0,81,1,10
ui,andlabs,8348,647,Go,2014-02-17T23:44:00Z,2025-06-20T01:54:30Z,37982,8348,124,User,49,New York,341,0,11,1,13
anubis,TecharoHQ,8341,226,Go,2025-03-17T17:35:28Z,2025-06-22T04:14:49Z,11177,8341,124,Organization,4,Canada,30,353,80,496,20
lf,gokcehan,8329,340,Go,2016-08-13T12:45:44Z,2025-06-21T20:40:54Z,3779,8329,103,User,15,"Istanbul, Turkey",64,106,102,160,4
otto,robertkrimen,8320,595,Go,2012-10-06T01:48:39Z,2025-06-21T14:12:44Z,2343,8320,48,User,159,San Francisco,186,8,60,5,5
sealed-secrets,bitnami-labs,8320,707,Go,2017-05-29T03:09:47Z,2025-06-20T18:32:36Z,42389,8320,72,Organization,2,"San Francisco, CA",72,115,162,82,0
atlantis,runatlantis,8318,1119,Go,2018-02-06T20:28:06Z,2025-06-21T20:08:18Z,58044,8318,729,Organization,9,,75,576,405,383,71
gosec,securego,8306,648,Go,2016-07-18T18:01:08Z,2025-06-21T18:30:44Z,5349,8306,14,Organization,2,,83,145,145,76,0
OpenList,OpenListTeam,8305,480,Go,2025-06-11T23:35:02Z,2025-06-22T04:34:07Z,5047,8305,40,Organization,26,,26,375,182,178,8
external-dns,kubernetes-sigs,8284,2704,Go,2017-02-09T21:34:27Z,2025-06-22T02:25:43Z,70152,8284,194,Organization,189,,102,922,396,635,37
sonic,bytedance,8243,388,Go,2021-05-25T03:52:51Z,2025-06-21T20:01:46Z,29268,8243,22,Organization,352,Singapore,54,68,37,115,3
errors,pkg,8231,706,Go,2015-12-27T12:05:38Z,2025-06-19T07:58:47Z,131,8231,42,Organization,19,,112,0,43,0,5
rpcx,smallnest,8227,1181,Go,2016-05-18T09:34:05Z,2025-06-20T01:17:08Z,28306,8227,7,User,250,China,346,54,63,20,1
talos,siderolabs,8211,683,Go,2017-11-03T23:19:12Z,2025-06-21T22:43:33Z,92909,8211,305,Organization,126,Earth,73,838,279,1100,36
hanko,teamhanko,8195,965,Go,2022-03-14T17:03:46Z,2025-06-22T03:46:12Z,48650,8195,68,Organization,33,"Kiel, Germany",42,198,44,165,24
roadrunner,roadrunner-server,8175,417,Go,2017-12-26T16:13:10Z,2025-06-21T09:33:30Z,74456,8175,75,Organization,75,United States of America,141,156,52,72,0
wego,schachmat,8174,496,Go,2014-11-21T18:09:53Z,2025-06-18T20:49:19Z,219,8174,25,User,54,Munich,166,10,29,4,6
buffalo,gobuffalo,8169,581,Go,2014-10-22T17:35:14Z,2025-06-21T18:08:57Z,16214,8169,21,Organization,75,,162,6,148,11,0
jwt,golang-jwt,8169,390,Go,2021-05-18T22:42:37Z,2025-06-21T08:09:53Z,1507,8169,47,Organization,3,,40,10,101,17,12
lorca,zserge,8137,547,Go,2018-11-04T21:40:19Z,2025-06-21T19:12:49Z,544,8137,76,User,100,"München, Germany",150,0,22,0,8
glide,Masterminds,8132,539,Go,2014-07-09T06:02:50Z,2025-06-10T09:42:40Z,2292,8132,400,Organization,41,,178,0,66,1,30
kafka-go,segmentio,8074,815,Go,2017-05-09T22:50:27Z,2025-06-22T01:13:33Z,2267,8074,233,Organization,424,"San Francisco, CA",89,12,143,33,67
trojan-go,p4gefau1t,8063,1733,Go,2020-03-17T16:56:35Z,2025-06-21T01:10:03Z,7474,8063,150,User,9,0xcccccccc,133,0,17,4,18
gonum,gonum,8053,567,Go,2017-03-25T14:54:38Z,2025-06-21T03:20:48Z,16222,8053,247,Organization,23,,121,35,123,42,22
ko,ko-build,8042,417,Go,2019-03-21T19:24:01Z,2025-06-20T16:12:49Z,48808,8042,50,Organization,4,,41,225,100,68,5
cortex,cortexlabs,8037,607,Go,2019-01-24T04:43:14Z,2025-06-16T00:04:44Z,11550,8037,131,Organization,7,,142,0,20,0,17
mapstructure,mitchellh,7989,703,Go,2013-05-20T05:24:34Z,2025-06-20T09:51:33Z,366,7989,82,User,113,"Los Angeles, CA",64,0,53,2,24
buildah,containers,7980,826,Go,2017-01-26T16:59:13Z,2025-06-21T10:07:48Z,79128,7980,189,Organization,115,Earth,99,750,210,440,21
Introduction-to-Golang,0voice,7976,1971,Go,2021-08-09T02:22:03Z,2025-06-21T14:52:21Z,233333,7976,6,Organization,36,China,130,0,11,0,2
lnd,lightningnetwork,7952,2176,Go,2016-01-16T08:19:33Z,2025-06-21T14:57:10Z,101456,7952,812,Organization,3,,320,1998,376,514,212
fathom,usefathom,7913,380,Go,2016-11-19T21:34:03Z,2025-06-22T04:31:12Z,14368,7913,5,Organization,3,,96,0,35,1,0
go-internals,teh-cmc,7885,351,Go,2018-02-18T13:18:52Z,2025-06-16T15:21:48Z,129,7885,11,User,49,"Paris, France",417,0,4,0,4
KlicStudio,krillinai,7879,609,Go,2024-12-17T01:59:22Z,2025-06-21T23:06:57Z,75980,7879,35,User,1,"Wuhan, China",38,394,10,203,2
go-ibax,IBAX-io,7872,6436,Go,2020-08-27T08:47:55Z,2025-06-21T10:41:28Z,3437,7872,96,Organization,25,,348,6,12,1,2
bigcache,allegro,7856,603,Go,2016-03-23T07:18:52Z,2025-06-21T12:11:04Z,265,7856,98,Organization,135,Poland,111,1,61,2,15
flynn,flynn,7845,593,Go,2013-07-09T18:22:06Z,2025-06-19T11:57:48Z,36886,7845,0,Organization,25,,259,0,116,0,0
gopl.io,adonovan,7831,2782,Go,2015-02-03T02:11:05Z,2025-06-20T15:33:58Z,2182,7831,14,User,18,"Brooklyn, NY",264,0,2,0,10
go-datastructures,Workiva,7808,843,Go,2014-10-29T13:55:17Z,2025-06-21T18:42:01Z,8607,7808,30,Organization,125,,321,0,46,1,12
sh,mvdan,7799,365,Go,2016-01-16T08:39:09Z,2025-06-21T19:45:02Z,5995,7799,97,User,61,"London, United Kingdom",61,199,85,61,2
machinery,RichardKnop,7772,943,Go,2015-04-05T19:46:34Z,2025-06-21T15:07:42Z,21665,7772,244,User,189,London,162,10,111,16,29
peco,peco,7763,232,Go,2014-06-06T06:06:32Z,2025-06-21T20:56:33Z,1437,7763,52,Organization,6,,137,2,58,1,7
lago,getlago,7742,382,Go,2022-02-28T09:22:45Z,2025-06-21T05:30:24Z,138145,7742,14,Organization,24,,49,168,37,104,2
tools,golang,7737,2310,Go,2014-11-25T21:07:26Z,2025-06-21T19:12:14Z,52827,7737,95,Organization,61,,289,1096,413,29,94
pdfcpu,pdfcpu,7731,534,Go,2017-06-18T17:27:38Z,2025-06-22T00:21:22Z,422166,7731,124,Organization,1,,81,144,40,111,1
DeepLX,OwO-Network,7731,597,Go,2022-10-17T01:34:11Z,2025-06-22T03:14:28Z,1035,7731,4,Organization,9,United States of America,47,39,20,27,0
v2,miniflux,7726,783,Go,2017-11-20T05:07:17Z,2025-06-22T01:06:33Z,36377,7726,268,Organization,7,,67,508,264,460,10
terratest,gruntwork-io,7689,1353,Go,2016-03-05T00:26:17Z,2025-06-21T19:05:11Z,29494,7689,75,Organization,78,,113,280,199,229,45
yaegi,traefik,7650,382,Go,2018-01-10T09:39:30Z,2025-06-21T20:10:43Z,31593,7650,161,Organization,61,Earth,58,12,40,11,13
color,fatih,7650,625,Go,2014-02-17T09:13:35Z,2025-06-19T19:00:53Z,2071,7650,21,User,61,"Ankara, TR",51,22,37,6,3
mindoc,mindoc-org,7648,1958,Go,2017-04-19T05:37:46Z,2025-06-21T06:46:15Z,93743,7648,311,Organization,4,,273,16,45,7,3
go-blueprint,Melkeydev,7643,429,Go,2023-10-11T07:20:12Z,2025-06-21T23:58:41Z,9552,7643,42,User,56,,46,58,74,34,11
gobyexample,mmcgrana,7637,1337,Go,2012-09-21T03:47:46Z,2025-06-22T04:07:30Z,6946,7637,7,User,60,,178,34,128,52,0
Havoc,HavocFramework,7621,1080,Go,2022-09-11T13:21:16Z,2025-06-20T22:16:43Z,34278,7621,127,Organization,7,,107,3,35,7,20
pholcus,andeya,7598,1693,Go,2015-07-03T15:40:41Z,2025-06-20T11:08:31Z,24694,7598,7,User,404,"Shenzhen, China",453,0,16,0,1
metallb,metallb,7592,972,Go,2017-11-08T20:38:50Z,2025-06-22T01:57:18Z,51705,7592,77,Organization,4,,103,192,206,180,19
concourse,concourse,7583,861,Go,2014-04-19T20:45:45Z,2025-06-20T21:40:29Z,151315,7583,125,Organization,42,,147,349,287,922,31
gatus,TwiN,7565,520,Go,2019-09-04T02:35:40Z,2025-06-22T00:22:24Z,34230,7565,222,User,85,Canada,39,161,115,152,44
kube-bench,aquasecurity,7536,1279,Go,2017-06-19T13:27:02Z,2025-06-21T16:27:53Z,10209,7536,66,Organization,217,,109,137,160,126,11
negroni,urfave,7528,579,Go,2014-05-18T22:09:10Z,2025-06-16T16:53:00Z,5523,7528,9,Organization,9,,222,4,79,1,2
osv-scanner,google,7490,430,Go,2022-11-14T01:05:20Z,2025-06-21T20:08:14Z,17254,7490,125,Organization,2777,United States of America,64,612,81,536,11
dasel,TomWright,7486,149,Go,2020-09-22T10:33:56Z,2025-06-21T19:03:55Z,8972,7486,47,User,67,London,33,13,26,4,8
kitex,cloudwego,7486,873,Go,2021-07-09T13:49:18Z,2025-06-21T14:47:51Z,13764,7486,51,Organization,46,,120,275,90,168,14
elastic,olivere,7474,1152,Go,2012-12-06T17:15:33Z,2025-06-18T06:12:26Z,8438,7474,115,User,191,"Munich, Germany",160,3,102,1,31
zinx,aceld,7464,1234,Go,2019-01-23T13:15:31Z,2025-06-22T03:08:42Z,38132,7464,81,User,19,China,161,80,53,22,3
squirrel,Masterminds,7462,476,Go,2014-01-18T05:29:58Z,2025-06-21T09:50:00Z,275,7462,91,Organization,41,,57,0,43,1,22
operator-sdk,operator-framework,7444,1767,Go,2018-02-07T17:53:51Z,2025-06-21T17:45:15Z,72053,7444,63,Organization,57,,126,78,324,108,7
100-go-mistakes,teivah,7442,469,Go,2020-12-12T11:52:59Z,2025-06-21T02:51:10Z,39531,7442,12,User,64,France,62,34,21,4,3
noms,attic-labs,7437,267,Go,2015-06-03T03:44:49Z,2025-06-16T07:29:42Z,72323,7437,293,Organization,12,"San Francisco, California",195,0,36,0,19
scc,boyter,7416,287,Go,2018-03-01T06:44:25Z,2025-06-21T23:46:55Z,12978,7416,52,User,103,Sydney,38,139,117,50,0
gotop,cjbassi,7399,453,Go,2018-02-19T07:25:22Z,2025-06-19T18:23:06Z,3559,7399,73,User,73,"Santa Cruz, California",97,0,16,0,16
chainlink,smartcontractkit,7374,1791,Go,2017-11-20T19:50:46Z,2025-06-21T12:36:53Z,713066,7374,254,Organization,324,,324,2999,267,2000,162
res-downloader,putyy,7369,918,Go,2023-09-01T08:03:47Z,2025-06-22T04:04:21Z,28577,7369,30,User,30,ChongQing,51,90,3,61,0
steampipe,turbot,7366,299,Go,2021-01-17T14:07:26Z,2025-06-21T14:37:34Z,23818,7366,29,Organization,345,Global,38,440,48,117,7
certificates,smallstep,7366,474,Go,2018-11-01T03:44:28Z,2025-06-21T16:51:24Z,44330,7366,230,Organization,91,San Francisco,78,539,82,140,27
twirp,twitchtv,7360,328,Go,2018-01-16T16:37:30Z,2025-06-21T19:34:05Z,3914,7360,11,Organization,20,"San Francisco, CA",103,2,80,0,3
karpenter-provider-aws,aws,7311,1112,Go,2020-07-09T22:04:22Z,2025-06-21T12:42:02Z,25961,7311,393,Organization,492,United States of America,80,740,385,722,31
yao,YaoApp,7309,666,Go,2021-09-06T09:20:27Z,2025-06-21T13:41:47Z,18438,7309,0,Organization,63,,103,871,9,176,0
fabio,fabiolb,7304,622,Go,2015-10-16T16:25:43Z,2025-06-17T17:20:30Z,20354,7304,246,Organization,4,The Cloud,209,85,94,35,14
goim,Terry-Mao,7295,1797,Go,2015-04-30T13:01:32Z,2025-06-21T16:40:54Z,12750,7295,64,User,34,"China, BeiJing",396,0,31,1,2
falcon-plus,open-falcon,7281,1527,Go,2016-04-09T15:06:29Z,2025-06-20T11:52:07Z,17594,7281,181,Organization,19,Beijing,411,0,99,0,15
go-echarts,go-echarts,7269,578,Go,2019-01-10T16:22:41Z,2025-06-21T06:14:43Z,4455,7269,60,Organization,7,China,98,50,56,38,1
mailpit,axllent,7246,191,Go,2022-07-29T11:22:27Z,2025-06-22T03:25:37Z,2898,7246,1,User,78,New Zealand,22,383,34,122,0
oapi-codegen,oapi-codegen,7235,945,Go,2019-02-27T23:59:59Z,2025-06-22T04:37:14Z,15896,7235,685,Organization,14,,39,105,237,92,171
syft,anchore,7224,674,Go,2020-05-07T18:19:29Z,2025-06-21T17:32:48Z,22594,7224,460,Organization,89,,62,652,174,445,34
flux2,fluxcd,7169,662,Go,2020-04-24T09:38:21Z,2025-06-21T07:47:18Z,10738,7169,253,Organization,44,,71,229,158,170,30
httpstat,davecheney,7149,394,Go,2016-09-23T09:40:41Z,2025-06-20T13:30:22Z,10749,7149,17,User,164,"Sydney, Australia",109,3,30,1,7
chaos-mesh,chaos-mesh,7140,883,Go,2019-09-04T02:29:38Z,2025-06-21T14:25:08Z,71083,7140,465,Organization,35,,124,74,197,139,40
kubeedge,kubeedge,7110,1766,Go,2018-09-28T08:57:49Z,2025-06-21T15:27:08Z,143335,7110,783,Organization,20,Global,179,620,289,276,130
gocv,hybridgroup,7104,887,Go,2017-09-18T21:54:17Z,2025-06-22T01:33:51Z,9613,7104,343,Organization,407,"Los Angeles, CA",153,123,152,44,22
ipatool,majd,7066,573,Go,2021-05-22T08:27:21Z,2025-06-21T20:53:50Z,1290,7066,16,User,8,,61,26,21,73,2
alertmanager,prometheus,7059,2224,Go,2013-07-16T15:06:31Z,2025-06-22T03:00:29Z,44934,7059,708,Organization,50,,176,298,331,201,182
go-gin-example,eddycjy,7036,1616,Go,2018-02-16T12:06:24Z,2025-06-19T02:24:21Z,23567,7036,51,User,32,"Shenzhen, China",137,0,4,0,14
matterbridge,42wim,7029,667,Go,2015-10-23T15:07:05Z,2025-06-21T13:48:17Z,115670,7029,326,User,200,https://twitter.com/42wim,115,1,133,8,39
yaml,go-yaml,7027,1087,Go,2014-03-05T18:54:57Z,2025-06-20T07:11:26Z,1587,7027,424,Organization,1,,98,1,38,8,126
hetty,dstotijn,6983,383,Go,2019-11-17T14:16:23Z,2025-06-21T17:21:20Z,1887,6983,28,User,64,"Amsterdam, The Netherlands",115,6,8,0,13
walk,lxn,6983,902,Go,2010-09-16T08:11:49Z,2025-06-20T01:54:35Z,5450,6983,346,User,5,,256,0,30,0,28
jid,simeji,6981,157,Go,2016-06-06T14:28:53Z,2025-06-21T16:50:20Z,107,6981,19,User,21,"Tokyo, Japan",67,0,16,0,2
GeoIP2-CN,Hackl0us,6965,199,Go,2020-12-09T07:55:16Z,2025-06-21T15:38:22Z,1542,6965,28,User,16,Singapore,117,0,3,1,1
blockchain_guide,yeasy,6962,1952,Go,2016-06-08T12:39:33Z,2025-06-21T19:29:22Z,33331,6962,4,User,86,"Bay Area, CA",414,8,43,3,0
atlas,ariga,6955,298,Go,2021-04-30T18:56:42Z,2025-06-21T15:00:39Z,15915,6955,213,Organization,30,,33,408,72,230,18
expr,expr-lang,6954,443,Go,2018-07-14T15:57:34Z,2025-06-21T14:59:51Z,11600,6954,43,Organization,2,,68,88,74,63,2
langchaingo,tmc,6937,865,Go,2023-02-18T20:04:54Z,2025-06-22T02:08:58Z,16880,6937,360,User,562,SF,64,136,162,99,135
traitor,liamg,6929,645,Go,2021-01-24T10:50:15Z,2025-06-21T20:56:13Z,4623,6929,23,User,141,"New Forest, United Kingdom",121,0,4,1,4
ebpf,cilium,6919,742,Go,2019-09-05T20:13:28Z,2025-06-21T19:23:48Z,49118,6919,30,Organization,131,,105,318,138,174,7
go-clean-template,evrone,6895,582,Go,2021-01-18T09:29:43Z,2025-06-21T20:34:23Z,1451,6895,6,Organization,79,United States of America,48,114,15,120,1
certimate,certimate-go,6891,640,Go,2024-08-21T03:54:39Z,2025-06-22T01:45:09Z,48365,6891,45,Organization,2,,38,1467,30,423,2
sqlboiler,volatiletech,6886,551,Go,2016-02-21T06:18:25Z,2025-06-21T22:48:44Z,11804,6886,104,Organization,19,Worldwide,74,48,155,19,9
flux,fluxcd,6882,1074,Go,2016-07-07T10:55:13Z,2025-06-19T11:30:34Z,12168,6882,0,Organization,44,,106,0,244,0,0
gops,google,6867,334,Go,2016-11-10T23:49:31Z,2025-06-17T13:09:18Z,6793,6867,30,Organization,2777,United States of America,104,11,42,5,8
kubeless,vmware-archive,6866,749,Go,2016-11-16T09:03:03Z,2025-06-22T03:41:07Z,84267,6866,200,Organization,1998,"Palo Alto, CA",168,0,99,0,3
telepresence,telepresenceio,6863,538,Go,2017-02-23T14:07:34Z,2025-06-21T17:07:09Z,44352,6863,28,Organization,11,,56,751,97,137,2
codeforces-go,EndlessCheng,6851,699,Go,2019-09-23T05:08:01Z,2025-06-22T02:30:20Z,130694,6851,8,User,197,"Hangzhou, China",66,3031,2,1,6
tfsec,aquasecurity,6836,547,Go,2019-03-04T16:56:59Z,2025-06-19T08:38:50Z,121768,6836,15,Organization,217,,69,15,111,16,15
wgcf,ViRb3,6823,727,Go,2020-04-13T20:41:19Z,2025-06-21T15:47:25Z,512,6823,33,User,114,,66,10,6,51,14
decimal,shopspring,6799,641,Go,2015-02-25T20:12:57Z,2025-06-21T19:07:45Z,289,6799,142,Organization,8,"New York, NY",71,0,58,4,42
blackbox,StackExchange,6745,375,Go,2014-04-06T17:53:02Z,2025-06-21T20:46:54Z,694,6745,57,Organization,54,"New York, NY",125,2,93,1,2
script,bitfield,6738,338,Go,2019-04-20T14:37:03Z,2025-06-21T21:10:21Z,1019,6738,41,User,119,"Cornwall, UK",45,13,17,7,7
kubevela,kubevela,6728,932,Go,2020-07-03T06:13:20Z,2025-06-20T11:43:00Z,66277,6728,539,Organization,26,,109,75,237,135,51
k8sgpt,k8sgpt-ai,6705,828,Go,2023-03-21T19:58:16Z,2025-06-22T04:45:10Z,28538,6705,104,Organization,13,,63,250,103,175,27
k3sup,alexellis,6672,390,Go,2019-08-15T10:39:45Z,2025-06-22T02:12:05Z,7444,6672,29,User,445,United Kingdom,76,7,49,6,8
go-git,go-git,6652,803,Go,2019-12-19T10:27:02Z,2025-06-21T07:34:31Z,6013,6652,177,Organization,6,,42,425,267,338,30
xorm,go-xorm,6661,755,Go,2013-05-09T02:35:04Z,2025-06-20T01:54:58Z,4278,6661,307,Organization,16,"Shanghai, CN",263,0,85,0,36
krew,kubernetes-sigs,6648,378,Go,2018-07-12T17:56:21Z,2025-06-20T16:09:51Z,4887,6648,20,Organization,189,,61,7,71,19,1
machine,docker,6645,1967,Go,2014-12-03T15:52:06Z,2025-06-19T11:57:46Z,18994,6645,1067,Organization,161,United States of America,306,0,292,0,79
mockery,vektra,6644,440,Go,2014-09-02T16:49:01Z,2025-06-21T11:29:29Z,41617,6644,38,Organization,45,California,33,386,132,225,2
perkeep,perkeep,6637,454,Go,2011-01-03T22:42:09Z,2025-06-21T18:26:38Z,49249,6637,399,Organization,6,,175,7,141,14,28
weave,weaveworks,6624,681,Go,2014-08-18T05:19:07Z,2025-06-15T15:58:55Z,27240,6624,529,Organization,147,"London, Berlin, NY, Colorado, SF, Remote",225,0,78,0,18
cosmos-sdk,cosmos,6619,3924,Go,2016-02-06T07:15:53Z,2025-06-22T01:04:15Z,343818,6619,278,Organization,121,,254,1731,395,2000,15
gopher-lua,yuin,6618,681,Go,2015-02-15T13:23:37Z,2025-06-20T08:25:17Z,515,6618,102,User,33,"Tokyo, Japan",149,8,51,0,51
sidekick,MightyMoud,6592,121,Go,2024-07-02T22:43:42Z,2025-06-20T21:04:11Z,11007,6592,16,User,42,"Sydney, AU",24,111,7,0,2
shadowsocks-go,shadowsocks,6588,3297,Go,2012-11-01T08:43:38Z,2025-06-03T06:18:32Z,405,6588,45,Organization,67,,403,0,25,1,6
fx,uber-go,6584,311,Go,2016-10-27T00:25:00Z,2025-06-21T20:54:55Z,3006,6584,67,Organization,26,70+ countries and counting.,68,28,67,13,13
coroot,coroot,6581,288,Go,2022-08-22T14:59:07Z,2025-06-22T02:06:42Z,67421,6581,77,Organization,23,,47,394,22,179,1
lura,luraproject,6569,571,Go,2016-11-04T18:37:13Z,2025-06-22T01:50:03Z,1663,6569,9,Organization,3,,116,57,40,25,2
NTrace-core,nxtrace,6557,378,Go,2022-05-11T12:29:32Z,2025-06-21T14:40:52Z,7465,6557,3,Organization,14,China,27,89,19,25,0
gopacket,google,6551,1150,Go,2015-03-16T20:46:00Z,2025-06-22T00:47:53Z,3835,6551,360,Organization,2777,United States of America,141,2,163,9,93
calico,projectcalico,6539,1432,Go,2016-07-21T15:45:54Z,2025-06-21T15:59:13Z,203431,6539,322,Organization,77,,123,1497,292,1114,53
go-grpc-middleware,grpc-ecosystem,6539,723,Go,2016-05-14T17:48:56Z,2025-06-20T08:04:12Z,14413,6539,95,Organization,22,,86,25,155,22,35
slack-term,jpbruinsslot,6487,222,Go,2016-09-11T15:42:42Z,2025-06-21T02:44:48Z,51310,6487,67,User,30,The Netherlands,74,0,6,0,15
btcd,btcsuite,6477,2465,Go,2013-08-06T18:10:52Z,2025-06-22T04:14:39Z,26570,6477,290,Organization,28,,246,124,218,80,103
go-tools,dominikh,6474,387,Go,2017-01-24T21:11:01Z,2025-06-22T04:09:56Z,5001,6474,575,User,139,Germany,76,79,68,30,18
bubbles,charmbracelet,6457,309,Go,2020-01-18T15:43:23Z,2025-06-22T02:37:39Z,1110,6457,151,Organization,46,/dev/tty,23,92,85,114,55
kyverno,kyverno,6443,1033,Go,2019-02-04T16:25:48Z,2025-06-21T21:23:26Z,151838,6443,387,Organization,40,United States of America,48,1269,380,1603,80
os,rancher,6436,651,Go,2015-01-05T03:37:16Z,2025-06-16T11:35:59Z,33549,6436,457,Organization,634,,287,0,63,0,5
go-libp2p,libp2p,6418,1161,Go,2015-09-30T23:24:32Z,2025-06-21T15:31:40Z,60468,6418,285,Organization,270,Earth,181,227,219,171,35
kingshard,flike,6418,1235,Go,2015-07-04T02:22:32Z,2025-06-21T03:33:52Z,5309,6418,161,User,41,shenzheng,389,0,38,1,20
beehive,muesli,6416,329,Go,2014-06-23T20:46:31Z,2025-06-21T00:12:22Z,7928,6416,123,User,336,,113,0,40,0,19
bombardier,codesenberg,6401,326,Go,2016-05-29T15:16:30Z,2025-06-20T08:40:34Z,931,6401,19,User,5,,91,8,6,9,3
upspin,upspin,6397,311,Go,2016-06-15T15:39:17Z,2025-06-18T09:38:35Z,70408,6397,130,Organization,11,,202,12,56,4,4
goproxy,elazarl,6387,1141,Go,2012-03-22T22:05:00Z,2025-06-20T08:43:42Z,594,6387,83,User,52,,151,87,85,154,17
kraken,uber,6386,440,Go,2018-12-06T06:04:35Z,2025-06-21T14:11:50Z,13503,6386,90,Organization,166,70+ countries and counting.,82,28,38,15,28
go-sqlmock,DATA-DOG,6383,408,Go,2014-02-07T07:59:29Z,2025-06-21T14:35:33Z,312,6383,41,Organization,28,Kaunas,50,6,36,6,6
datree,datreeio,6362,360,Go,2021-04-14T11:44:56Z,2025-06-20T08:49:24Z,9336,6362,25,Organization,47,United States of America,36,0,57,0,4
agones,googleforgames,6348,853,Go,2017-12-07T16:25:22Z,2025-06-21T22:48:56Z,147756,6348,59,Organization,17,,155,177,240,164,10
golangFamily,xiaobaiTech,6335,983,Go,2021-01-06T03:12:31Z,2025-06-21T03:03:54Z,128,6335,1,User,39,shanghai,89,2,3,0,0
hertz,cloudwego,6328,586,Go,2022-05-12T14:05:09Z,2025-06-22T03:47:55Z,3013,6328,44,Organization,46,,55,118,80,165,24
gocron,go-co-op,6315,330,Go,2020-03-20T15:33:05Z,2025-06-20T23:10:22Z,883,6315,16,Organization,7,,38,56,23,46,1
flyte,flyteorg,6304,727,Go,2019-10-21T17:40:04Z,2025-06-21T23:52:40Z,334819,6304,264,Organization,44,,256,463,294,1379,64
